"PSComputerName","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","AcceptPause","AcceptStop","Caption","CheckPoint","CreationClassName","DelayedAutoStart","Description","DesktopInteract","DisplayName","ErrorControl","ExitCode","InstallDate","Name","PathName","ProcessId","ServiceSpecificExitCode","ServiceType","Started","StartMode","StartName","State","Status","SystemCreationClassName","SystemName","TagId","WaitHint"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""SENS""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""SENS""","False","True","System Event Notification Service","0","Win32_Service","False","Monitors system events and notifies subscribers to COM+ Event System of these events.","False","System Event Notification Service","Normal","0",,"SENS","C:\Windows\system32\svchost.exe -k netsvcs -p","1460","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""ShellHWDetection""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""ShellHWDetection""","False","True","Shell Hardware Detection","0","Win32_Service","False","Provides notifications for AutoPlay hardware events.","False","Shell Hardware Detection","Ignore","0",,"ShellHWDetection","C:\Windows\System32\svchost.exe -k netsvcs -p","1892","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""Spooler""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""Spooler""","False","True","Print Spooler","0","Win32_Service","False","This service spools print jobs and handles interaction with the printer.  If you turn off this service, you won?t be able to print or see your printers.","True","Print Spooler","Normal","0",,"Spooler","C:\Windows\System32\spoolsv.exe","2008","0","Own Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""sppsvc""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""sppsvc""","False","True","Software Protection","0","Win32_Service","True","Enables the download, installation and enforcement of digital licenses for Windows and Windows applications. If the service is disabled, the operating system and licensed applications may run in a notification mode. It is strongly recommended that you not disable the Software Protection service.","False","Software Protection","Normal","0",,"sppsvc","C:\Windows\system32\sppsvc.exe","3020","0","Own Process","True","Auto","NT AUTHORITY\NetworkService","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""StateRepository""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""StateRepository""","False","True","State Repository Service","0","Win32_Service","False","Provides required infrastructure support for the application model.","False","State Repository Service","Normal","0",,"StateRepository","C:\Windows\system32\svchost.exe -k appmodel -p","3360","0","Share Process","True","Manual","LocalSystem","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""SysMain""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""SysMain""","False","True","SysMain","0","Win32_Service","False","Maintains and improves system performance over time.","False","SysMain","Ignore","0",,"SysMain","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p","1320","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""SystemEventsBroker""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""SystemEventsBroker""","False","True","System Events Broker","0","Win32_Service","False","Coordinates execution of background work for WinRT application. If this service is stopped or disabled, then background work might not be triggered.","False","System Events Broker","Normal","0",,"SystemEventsBroker","C:\Windows\system32\svchost.exe -k DcomLaunch -p","756","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""TabletInputService""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""TabletInputService""","False","False","Touch Keyboard and Handwriting Panel Service","0","Win32_Service","False","Enables Touch Keyboard and Handwriting Panel pen and ink functionality","False","Touch Keyboard and Handwriting Panel Service","Normal","0",,"TabletInputService","C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p","3304","0","Share Process","True","Manual","LocalSystem","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""Themes""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""Themes""","False","True","Themes","0","Win32_Service","False","Provides user experience theme management.","False","Themes","Normal","0",,"Themes","C:\Windows\System32\svchost.exe -k netsvcs -p","1336","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""TimeBrokerSvc""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""TimeBrokerSvc""","False","True","Time Broker","0","Win32_Service","False","Coordinates execution of background work for WinRT application. If this service is stopped or disabled, then background work might not be triggered.","False","Time Broker","Normal","0",,"TimeBrokerSvc","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p","596","0","Share Process","True","Manual","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""TokenBroker""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""TokenBroker""","False","True","Web Account Manager","0","Win32_Service","False","This service is used by Web Account Manager to provide single-sign-on to apps and services.","False","Web Account Manager","Normal","0",,"TokenBroker","C:\Windows\system32\svchost.exe -k netsvcs -p","3216","0","Share Process","True","Manual","LocalSystem","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""UserManager""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""UserManager""","False","True","User Manager","0","Win32_Service","False","User Manager provides the runtime components required for multi-user interaction.  If this service is stopped, some applications may not operate correctly.","False","User Manager","Normal","0",,"UserManager","C:\Windows\system32\svchost.exe -k netsvcs -p","1900","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""VGAuthService""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""VGAuthService""","False","True","VMware Alias Manager and Ticket Service","0","Win32_Service","False","Alias Manager and Ticket Service","False","VMware Alias Manager and Ticket Service","Normal","0",,"VGAuthService","""C:\Program Files\VMware\VMware Tools\VMware VGAuth\VGAuthService.exe""","2344","0","Own Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""Wcmsvc""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""Wcmsvc""","False","True","Windows Connection Manager","0","Win32_Service","False","Makes automatic connect/disconnect decisions based on the network connectivity options currently available to the PC and enables management of network connectivity based on Group Policy settings.","False","Windows Connection Manager","Normal","0",,"Wcmsvc","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p","1772","0","Own Process","True","Auto","NT Authority\LocalService","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""WdNisSvc""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""WdNisSvc""","False","True","Windows Defender Antivirus Network Inspection Service","0","Win32_Service","False","Helps guard against intrusion attempts targeting known and newly discovered vulnerabilities in network protocols","False","Windows Defender Antivirus Network Inspection Service","Normal","0",,"WdNisSvc","""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23090.2008-0\NisSrv.exe""","3036","0","Own Process","True","Manual","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""WinDefend""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""WinDefend""","False","True","Windows Defender Antivirus Service","0","Win32_Service","False","Helps protect users from malware and other potentially unwanted software","False","Windows Defender Antivirus Service","Normal","0",,"WinDefend","""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.23090.2008-0\MsMpEng.exe""","2356","0","Own Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""WinHttpAutoProxySvc""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""WinHttpAutoProxySvc""","False","False","WinHTTP Web Proxy Auto-Discovery Service","0","Win32_Service","False","WinHTTP implements the client HTTP stack and provides developers with a Win32 API and COM Automation component for sending HTTP requests and receiving responses. In addition, WinHTTP provides support for auto-discovering a proxy configuration via its implementation of the Web Proxy Auto-Discovery (WPAD) protocol.","False","WinHTTP Web Proxy Auto-Discovery Service","Normal","0",,"WinHttpAutoProxySvc","C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p","1300","0","Share Process","True","Manual","NT AUTHORITY\LocalService","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""Winmgmt""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""Winmgmt""","True","True","Windows Management Instrumentation","0","Win32_Service","False","Provides a common interface and object model to access management information about operating system, devices, applications and services. If this service is stopped, most Windows-based software will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start.","False","Windows Management Instrumentation","Ignore","0",,"Winmgmt","C:\Windows\system32\svchost.exe -k netsvcs -p","2260","0","Share Process","True","Auto","localSystem","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""WPDBusEnum""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""WPDBusEnum""","False","True","Portable Device Enumerator Service","0","Win32_Service","False","Enforces group policy for removable mass-storage devices. Enables applications such as Windows Media Player and Image Import Wizard to transfer and synchronize content using removable mass-storage devices.","False","Portable Device Enumerator Service","Normal","0",,"WPDBusEnum","C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted","1136","0","Share Process","True","Manual","LocalSystem","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""WpnService""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""WpnService""","False","True","Windows Push Notifications System Service","0","Win32_Service","False","This service runs in session 0 and hosts the notification platform and connection provider which handles the connection between the device and WNS server.","False","Windows Push Notifications System Service","Normal","0",,"WpnService","C:\Windows\system32\svchost.exe -k netsvcs -p","2372","0","Share Process","True","Auto","LocalSystem","Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""cbdhsvc_2c5c2""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""cbdhsvc_2c5c2""","False","True","Clipboard User Service_2c5c2","0","Win32_Service","False","This user service is used for Clipboard scenarios","False","Clipboard User Service_2c5c2","Normal","0",,"cbdhsvc_2c5c2","C:\Windows\system32\svchost.exe -k ClipboardSvcGroup -p","3896","0","Unknown","True","Manual",,"Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""CDPUserSvc_2c5c2""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""CDPUserSvc_2c5c2""","False","True","Connected Devices Platform User Service_2c5c2","0","Win32_Service","False","This user service is used for Connected Devices Platform scenarios","False","Connected Devices Platform User Service_2c5c2","Normal","0",,"CDPUserSvc_2c5c2","C:\Windows\system32\svchost.exe -k UnistackSvcGroup","1872","0","Unknown","True","Auto",,"Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
"DESKTOP-PHS6MQO","2","Win32_Service","Win32_BaseService","CIM_ManagedSystemElement","Win32_Service.Name=""WpnUserService_2c5c2""","26","System.String[]","DESKTOP-PHS6MQO","root\cimv2","\\DESKTOP-PHS6MQO\root\cimv2:Win32_Service.Name=""WpnUserService_2c5c2""","False","True","Windows Push Notifications User Service_2c5c2","0","Win32_Service","False","This service hosts Windows notification platform which provides support for local and push notifications. Supported notifications are tile, toast and raw.","False","Windows Push Notifications User Service_2c5c2","Ignore","0",,"WpnUserService_2c5c2","C:\Windows\system32\svchost.exe -k UnistackSvcGroup","3084","0","Unknown","True","Auto",,"Running","OK","Win32_ComputerSystem","DESKTOP-PHS6MQO","0","0"
